;x;y;comment_class;multiplier;
45111;37,681173;55,746512;-1;1;
45112;37,702751;55,76639;-1;1;
45113;37,767896;55,761487;-1;1;
45114;37,701834;55,765113;-1;1;
45115;37,681173;55,746512;-1;1;
45116;37,702751;55,76639;-1;1;
45117;37,767896;55,761487;-1;1;
45118;37,701834;55,765113;-1;1;
45119;37,681173;55,746512;-1;1;
45120;37,702751;55,76639;-1;1;
45121;37,767896;55,761487;-1;1;
45122;37,701834;55,765113;-1;1;
45123;37,681173;55,746512;-1;1;
45124;37,702751;55,76639;-1;1;
45125;37,767896;55,761487;-1;1;
45126;37,701834;55,765113;-1;1;
45127;37,681173;55,746512;-1;1;
45128;37,702751;55,76639;-1;1;
45129;37,767896;55,761487;-1;1;
45130;37,701834;55,765113;-1;1;
45131;37,681173;55,746512;-1;1;
45132;37,702751;55,76639;-1;1;
45133;37,767896;55,761487;-1;1;
45134;37,701834;55,765113;-1;1;
45135;37,681173;55,746512;-1;1;
45136;37,702751;55,76639;-1;1;
45137;37,767896;55,761487;-1;1;
45138;37,701834;55,765113;-1;1;
45139;37,681173;55,746512;-1;1;
45140;37,702751;55,76639;-1;1;
45141;37,767896;55,761487;-1;1;
45142;37,701834;55,765113;-1;1;
45143;37,681173;55,746512;-1;1;
45144;37,702751;55,76639;-1;1;
45145;37,767896;55,761487;-1;1;
45146;37,701834;55,765113;-1;1;
45147;37,681173;55,746512;-1;1;
45148;37,702751;55,76639;-1;1;
45149;37,767896;55,761487;-1;1;
45150;37,701834;55,765113;-1;1;
45151;37,681173;55,746512;-1;1;
45152;37,702751;55,76639;-1;1;
45153;37,767896;55,761487;-1;1;
45154;37,701834;55,765113;-1;1;
45155;37,681173;55,746512;-1;1;
45156;37,702751;55,76639;-1;1;
45157;37,767896;55,761487;-1;1;
45158;37,701834;55,765113;-1;1;
45159;37,681173;55,746512;-1;1;
45160;37,702751;55,76639;-1;1;
45161;37,767896;55,761487;-1;1;
45162;37,701834;55,765113;-1;1;
45163;37,681173;55,746512;-1;1;
45164;37,702751;55,76639;-1;1;
45165;37,767896;55,761487;-1;1;
45166;37,701834;55,765113;-1;1;
45167;37,681173;55,746512;-1;1;
45168;37,702751;55,76639;-1;1;
45169;37,767896;55,761487;-1;1;
45170;37,701834;55,765113;-1;1;
45171;37,681173;55,746512;-1;1;
45172;37,702751;55,76639;-1;1;
45173;37,767896;55,761487;-1;1;
45174;37,701834;55,765113;-1;1;
45175;37,681173;55,746512;-1;1;
45176;37,702751;55,76639;-1;1;
45177;37,767896;55,761487;-1;1;
45178;37,701834;55,765113;-1;1;
45179;37,681173;55,746512;-1;1;
45180;37,702751;55,76639;-1;1;
45181;37,767896;55,761487;-1;1;
45182;37,701834;55,765113;-1;1;
45183;37,681173;55,746512;-1;1;
45184;37,702751;55,76639;-1;1;
45185;37,767896;55,761487;-1;1;
45186;37,701834;55,765113;-1;1;
45187;37,681173;55,746512;-1;1;
45188;37,702751;55,76639;-1;1;
45189;37,767896;55,761487;-1;1;
45190;37,701834;55,765113;-1;1;
45191;37,681173;55,746512;-1;1;
45192;37,702751;55,76639;-1;1;
45193;37,767896;55,761487;-1;1;
45194;37,701834;55,765113;-1;1;
45195;37,681173;55,746512;-1;1;
45196;37,702751;55,76639;-1;1;
45197;37,767896;55,761487;-1;1;
45198;37,701834;55,765113;-1;1;
45199;37,681173;55,746512;-1;1;
45200;37,702751;55,76639;-1;1;
45201;37,767896;55,761487;-1;1;
45202;37,701834;55,765113;-1;1;
45203;37,681173;55,746512;-1;1;
45204;37,702751;55,76639;-1;1;
45205;37,767896;55,761487;-1;1;
45206;37,701834;55,765113;-1;1;
45207;37,681173;55,746512;-1;1;
45208;37,702751;55,76639;-1;1;
45209;37,767896;55,761487;-1;1;
45210;37,701834;55,765113;-1;1;
45211;37,681173;55,746512;-1;1;
45212;37,702751;55,76639;-1;1;
45213;37,767896;55,761487;-1;1;
45214;37,701834;55,765113;-1;1;
45215;37,681173;55,746512;-1;1;
45216;37,702751;55,76639;-1;1;
45217;37,767896;55,761487;-1;1;
45218;37,701834;55,765113;-1;1;
45219;37,681173;55,746512;-1;1;
45220;37,702751;55,76639;-1;1;
45221;37,767896;55,761487;-1;1;
45222;37,701834;55,765113;-1;1;
45223;37,681173;55,746512;-1;1;
45224;37,702751;55,76639;-1;1;
45225;37,767896;55,761487;-1;1;
45226;37,701834;55,765113;-1;1;
45227;37,681173;55,746512;-1;1;
45228;37,702751;55,76639;-1;1;
45229;37,767896;55,761487;-1;1;
45230;37,701834;55,765113;-1;1;
45231;37,681173;55,746512;-1;1;
45232;37,702751;55,76639;-1;1;
45233;37,767896;55,761487;-1;1;
45234;37,701834;55,765113;-1;1;
45235;37,681173;55,746512;-1;1;
45236;37,702751;55,76639;-1;1;
45237;37,767896;55,761487;-1;1;
45238;37,701834;55,765113;-1;1;
45239;37,681173;55,746512;-1;1;
45240;37,702751;55,76639;-1;1;
45241;37,767896;55,761487;-1;1;
45242;37,701834;55,765113;-1;1;
45243;37,681173;55,746512;-1;1;
45244;37,702751;55,76639;-1;1;
45245;37,767896;55,761487;-1;1;
45246;37,701834;55,765113;-1;1;
45247;37,681173;55,746512;-1;1;
45248;37,702751;55,76639;-1;1;
45249;37,767896;55,761487;-1;1;
45250;37,701834;55,765113;-1;1;
45251;37,681173;55,746512;-1;1;
45252;37,702751;55,76639;-1;1;
45253;37,767896;55,761487;-1;1;
45254;37,701834;55,765113;-1;1;
45255;37,681173;55,746512;-1;1;
45256;37,702751;55,76639;-1;1;
45257;37,767896;55,761487;-1;1;
45258;37,701834;55,765113;-1;1;
45259;37,681173;55,746512;-1;1;
45260;37,714941;55,770694;-1;1;
45261;37,717932;55,762576;-1;1;
45262;37,701834;55,765113;-1;1;
45263;37,717106;55,751639;-1;1;
45264;37,714941;55,770694;-1;1;
45265;37,717932;55,762576;-1;1;
45266;37,701834;55,765113;-1;1;
45267;37,717106;55,751639;-1;1;
45268;37,714941;55,770694;-1;1;
45269;37,717932;55,762576;-1;1;
45270;37,701834;55,765113;-1;1;
45271;37,717106;55,751639;-1;1;
45272;37,714941;55,770694;-1;1;
45273;37,717932;55,762576;-1;1;
45274;37,701834;55,765113;-1;1;
45275;37,717106;55,751639;-1;1;
45276;37,714941;55,770694;-1;1;
45277;37,717932;55,762576;-1;1;
45278;37,701834;55,765113;-1;1;
45279;37,717106;55,751639;-1;1;
45280;37,714941;55,770694;-1;1;
45281;37,717932;55,762576;-1;1;
45282;37,701834;55,765113;-1;1;
45283;37,717106;55,751639;-1;1;
45284;37,714941;55,770694;-1;1;
45285;37,717932;55,762576;-1;1;
45286;37,701834;55,765113;-1;1;
45287;37,717106;55,751639;-1;1;
45288;37,714941;55,770694;-1;1;
45289;37,717932;55,762576;-1;1;
45290;37,701834;55,765113;-1;1;
45291;37,717106;55,751639;-1;1;
45292;37,714941;55,770694;-1;1;
45293;37,717932;55,762576;-1;1;
45294;37,701834;55,765113;-1;1;
45295;37,717106;55,751639;-1;1;
45296;37,714941;55,770694;-1;1;
45297;37,717932;55,762576;-1;1;
45298;37,701834;55,765113;-1;1;
45299;37,717106;55,751639;-1;1;
45300;37,714941;55,770694;-1;1;
45301;37,717932;55,762576;-1;1;
45302;37,701834;55,765113;-1;1;
45303;37,717106;55,751639;-1;1;
45304;37,714941;55,770694;-1;1;
45305;37,717932;55,762576;-1;1;
45306;37,701834;55,765113;-1;1;
45307;37,717106;55,751639;-1;1;
45308;37,714941;55,770694;-1;1;
45309;37,717932;55,762576;-1;1;
45310;37,701834;55,765113;-1;1;
45311;37,717106;55,751639;-1;1;
45312;37,714941;55,770694;-1;1;
45313;37,717932;55,762576;-1;1;
45314;37,701834;55,765113;-1;1;
45315;37,717106;55,751639;-1;1;
45316;37,714941;55,770694;-1;1;
45317;37,717932;55,762576;-1;1;
45318;37,701834;55,765113;-1;1;
45319;37,717106;55,751639;-1;1;
45320;37,714941;55,770694;-1;1;
45321;37,717932;55,762576;-1;1;
45322;37,701834;55,765113;-1;1;
45323;37,717106;55,751639;-1;1;
45324;37,714941;55,770694;-1;1;
45325;37,717932;55,762576;-1;1;
45326;37,701834;55,765113;-1;1;
45327;37,717106;55,751639;-1;1;
45328;37,714941;55,770694;-1;1;
45329;37,717932;55,762576;-1;1;
45330;37,701834;55,765113;-1;1;
45331;37,717106;55,751639;-1;1;
45332;37,714941;55,770694;-1;1;
45333;37,717932;55,762576;-1;1;
45334;37,701834;55,765113;-1;1;
45335;37,717106;55,751639;-1;1;
45336;37,714941;55,770694;-1;1;
45337;37,717932;55,762576;-1;1;
45338;37,701834;55,765113;-1;1;
45339;37,717106;55,751639;-1;1;
45340;37,714941;55,770694;-1;1;
45341;37,717932;55,762576;-1;1;
45342;37,701834;55,765113;-1;1;
45343;37,717106;55,751639;-1;1;
45344;37,714941;55,770694;-1;1;
45345;37,717932;55,762576;-1;1;
45346;37,701834;55,765113;-1;1;
45347;37,717106;55,751639;-1;1;
45348;37,714941;55,770694;-1;1;
45349;37,717932;55,762576;-1;1;
45350;37,701834;55,765113;-1;1;
45351;37,717106;55,751639;-1;1;
45352;37,714941;55,770694;-1;1;
45353;37,717932;55,762576;-1;1;
45354;37,701834;55,765113;-1;1;
45355;37,717106;55,751639;-1;1;
45356;37,714941;55,770694;-1;1;
45357;37,717932;55,762576;-1;1;
45358;37,701834;55,765113;-1;1;
45359;37,717106;55,751639;-1;1;
45360;37,714941;55,770694;-1;1;
45361;37,717932;55,762576;-1;1;
45362;37,701834;55,765113;-1;1;
45363;37,717106;55,751639;-1;1;
45364;37,714941;55,770694;-1;1;
45365;37,717932;55,762576;-1;1;
45366;37,701834;55,765113;-1;1;
45367;37,717106;55,751639;-1;1;
45368;37,714941;55,770694;-1;1;
45369;37,717932;55,762576;-1;1;
45370;37,701834;55,765113;-1;1;
45371;37,717106;55,751639;-1;1;
45372;37,714941;55,770694;-1;1;
45373;37,717932;55,762576;-1;1;
45374;37,701834;55,765113;-1;1;
45375;37,717106;55,751639;-1;1;
45376;37,714941;55,770694;-1;1;
45377;37,717932;55,762576;-1;1;
45378;37,701834;55,765113;-1;1;
45379;37,717106;55,751639;-1;1;
45380;37,714941;55,770694;-1;1;
45381;37,717932;55,762576;-1;1;
45382;37,701834;55,765113;-1;1;
45383;37,717106;55,751639;-1;1;
45384;37,714941;55,770694;-1;1;
45385;37,717932;55,762576;-1;1;
45386;37,701834;55,765113;-1;1;
45387;37,717106;55,751639;-1;1;
45388;37,714941;55,770694;-1;1;
45389;37,717932;55,762576;-1;1;
45390;37,701834;55,765113;-1;1;
45391;37,717106;55,751639;-1;1;
45392;37,714941;55,770694;-1;1;
45393;37,717932;55,762576;-1;1;
45394;37,701834;55,765113;-1;1;
45395;37,717106;55,751639;-1;1;
45396;37,714941;55,770694;-1;1;
45397;37,717932;55,762576;-1;1;
45398;37,701834;55,765113;-1;1;
45399;37,717106;55,751639;-1;1;
45400;37,714941;55,770694;-1;1;
45401;37,717932;55,762576;-1;1;
45402;37,701834;55,765113;-1;1;
45403;37,717106;55,751639;-1;1;
45404;37,714941;55,770694;-1;1;
45405;37,717932;55,762576;-1;1;
45406;37,701834;55,765113;-1;1;
45407;37,717106;55,751639;-1;1;
45408;37,714941;55,770694;-1;1;
45409;37,717932;55,762576;-1;1;
45410;37,701834;55,765113;-1;1;
45411;37,717106;55,751639;-1;1;
45412;37,714941;55,770694;-1;1;
45413;37,717932;55,762576;-1;1;
45414;37,701834;55,765113;-1;1;
45415;37,717106;55,751639;-1;1;
45416;37,714941;55,770694;-1;1;
45417;37,717932;55,762576;-1;1;
45418;37,701834;55,765113;-1;1;
45419;37,717106;55,751639;-1;1;
45420;37,714941;55,770694;-1;1;
45421;37,717932;55,762576;-1;1;
45422;37,701834;55,765113;-1;1;
45423;37,717106;55,751639;-1;1;
45424;37,714941;55,770694;-1;1;
45425;37,717932;55,762576;-1;1;
45426;37,701834;55,765113;-1;1;
45427;37,717106;55,751639;-1;1;
45428;37,714941;55,770694;-1;1;
45429;37,717932;55,762576;-1;1;
45430;37,701834;55,765113;-1;1;
45431;37,717106;55,751639;-1;1;
45432;37,714941;55,770694;-1;1;
45433;37,717932;55,762576;-1;1;
45434;37,701834;55,765113;-1;1;
45435;37,717106;55,751639;-1;1;
45436;37,714941;55,770694;-1;1;
45437;37,717932;55,762576;-1;1;
45438;37,701834;55,765113;-1;1;
45439;37,717106;55,751639;-1;1;
45440;37,714941;55,770694;-1;1;
45441;37,717932;55,762576;-1;1;
45442;37,701834;55,765113;-1;1;
45443;37,717106;55,751639;-1;1;
45444;37,714941;55,770694;-1;1;
45445;37,717932;55,762576;-1;1;
45446;37,701834;55,765113;-1;1;
45447;37,717106;55,751639;-1;1;
45448;37,714941;55,770694;-1;1;
45449;37,717932;55,762576;-1;1;
45450;37,701834;55,765113;-1;1;
45451;37,717106;55,751639;-1;1;
45452;37,714941;55,770694;-1;1;
45453;37,717932;55,762576;-1;1;
45454;37,701834;55,765113;-1;1;
45455;37,717106;55,751639;-1;1;
45456;37,714941;55,770694;-1;1;
45457;37,717932;55,762576;-1;1;
45458;37,701834;55,765113;-1;1;
45459;37,717106;55,751639;-1;1;
45460;37,714941;55,770694;-1;1;
45461;37,717932;55,762576;-1;1;
45462;37,701834;55,765113;-1;1;
45463;37,717106;55,751639;-1;1;
45464;37,714941;55,770694;-1;1;
45465;37,717932;55,762576;-1;1;
45466;37,701834;55,765113;-1;1;
45467;37,717106;55,751639;-1;1;
45468;37,714941;55,770694;-1;1;
45469;37,717932;55,762576;-1;1;
45470;37,701834;55,765113;-1;1;
45471;37,717106;55,751639;-1;1;
45472;37,714941;55,770694;-1;1;
45473;37,717932;55,762576;-1;1;
45474;37,701834;55,765113;-1;1;
45475;37,717106;55,751639;-1;1;
45476;37,714941;55,770694;-1;1;
45477;37,717932;55,762576;-1;1;
45478;37,701834;55,765113;-1;1;
45479;37,717106;55,751639;-1;1;
45480;37,714941;55,770694;-1;1;
45481;37,717932;55,762576;-1;1;
45482;37,701834;55,765113;-1;1;
45483;37,717106;55,751639;-1;1;
45484;37,714941;55,770694;-1;1;
45485;37,717932;55,762576;-1;1;
45486;37,701834;55,765113;-1;1;
45487;37,717106;55,751639;-1;1;
45488;37,714941;55,770694;-1;1;
45489;37,717932;55,762576;-1;1;
45490;37,701834;55,765113;-1;1;
45491;37,717106;55,751639;-1;1;
45492;37,714941;55,770694;-1;1;
45493;37,717932;55,762576;-1;1;
45494;37,701834;55,765113;-1;1;
45495;37,717106;55,751639;-1;1;
45496;37,714941;55,770694;-1;1;
45497;37,717932;55,762576;-1;1;
45498;37,701834;55,765113;-1;1;
45499;37,717106;55,751639;-1;1;
45500;37,714941;55,770694;-1;1;
45501;37,717932;55,762576;-1;1;
45502;37,701834;55,765113;-1;1;
45503;37,717106;55,751639;-1;1;
45504;37,714941;55,770694;-1;1;
45505;37,717932;55,762576;-1;1;
45506;37,701834;55,765113;-1;1;
45507;37,717106;55,751639;-1;1;
45508;37,714941;55,770694;-1;1;
45509;37,717932;55,762576;-1;1;
45510;37,701834;55,765113;-1;1;
45511;37,717106;55,751639;-1;1;
45512;37,714941;55,770694;-1;1;
45513;37,717932;55,762576;-1;1;
45514;37,701834;55,765113;-1;1;
45515;37,717106;55,751639;-1;1;
45516;37,714941;55,770694;-1;1;
45517;37,717932;55,762576;-1;1;
45518;37,701834;55,765113;-1;1;
45519;37,717106;55,751639;-1;1;
45520;37,714941;55,770694;-1;1;
45521;37,717932;55,762576;-1;1;
45522;37,701834;55,765113;-1;1;
45523;37,717106;55,751639;-1;1;
45524;37,714941;55,770694;-1;1;
45525;37,717932;55,762576;-1;1;
45526;37,701834;55,765113;-1;1;
45527;37,717106;55,751639;-1;1;
45528;37,714941;55,770694;-1;1;
45529;37,717932;55,762576;-1;1;
45530;37,701834;55,765113;-1;1;
45531;37,717106;55,751639;-1;1;
45532;37,714941;55,770694;-1;1;
45533;37,717932;55,762576;-1;1;
45534;37,701834;55,765113;-1;1;
45535;37,717106;55,751639;-1;1;
45536;37,714941;55,770694;-1;1;
45537;37,717932;55,762576;-1;1;
45538;37,701834;55,765113;-1;1;
45539;37,717106;55,751639;-1;1;
45540;37,714941;55,770694;-1;1;
45541;37,717932;55,762576;-1;1;
45542;37,701834;55,765113;-1;1;
45543;37,717106;55,751639;-1;1;
45544;37,714941;55,770694;-1;1;
45545;37,717932;55,762576;-1;1;
45546;37,701834;55,765113;-1;1;
45547;37,717106;55,751639;-1;1;
45548;37,714941;55,770694;-1;1;
45549;37,717932;55,762576;-1;1;
45550;37,701834;55,765113;-1;1;
45551;37,717106;55,751639;-1;1;
45552;37,714941;55,770694;-1;1;
45553;37,717932;55,762576;-1;1;
45554;37,701834;55,765113;-1;1;
45555;37,717106;55,751639;-1;1;
45556;37,714941;55,770694;-1;1;
45557;37,717932;55,762576;-1;1;
45558;37,701834;55,765113;-1;1;
45559;37,717106;55,751639;-1;1;
45560;37,714941;55,770694;-1;1;
45561;37,717932;55,762576;-1;1;
45562;37,701834;55,765113;-1;1;
45563;37,717106;55,751639;-1;1;
45564;37,714941;55,770694;-1;1;
45565;37,717932;55,762576;-1;1;
45566;37,701834;55,765113;-1;1;
45567;37,717106;55,751639;-1;1;
45568;37,714941;55,770694;-1;1;
45569;37,717932;55,762576;-1;1;
45570;37,701834;55,765113;-1;1;
45571;37,717106;55,751639;-1;1;
45572;37,714941;55,770694;-1;1;
45573;37,717932;55,762576;-1;1;
45574;37,701834;55,765113;-1;1;
45575;37,717106;55,751639;-1;1;
45576;37,714941;55,770694;-1;1;
45577;37,717932;55,762576;-1;1;
45578;37,701834;55,765113;-1;1;
45579;37,717106;55,751639;-1;1;
45580;37,714941;55,770694;-1;1;
45581;37,717932;55,762576;-1;1;
45582;37,701834;55,765113;-1;1;
45583;37,717106;55,751639;-1;1;
45584;37,714941;55,770694;-1;1;
45585;37,717932;55,762576;-1;1;
45586;37,701834;55,765113;-1;1;
45587;37,717106;55,751639;-1;1;
45588;37,714941;55,770694;-1;1;
45589;37,717932;55,762576;-1;1;
45590;37,701834;55,765113;-1;1;
45591;37,717106;55,751639;-1;1;
45592;37,714941;55,770694;-1;1;
45593;37,717932;55,762576;-1;1;
45594;37,701834;55,765113;-1;1;
45595;37,717106;55,751639;-1;1;
45596;37,714941;55,770694;-1;1;
45597;37,717932;55,762576;-1;1;
45598;37,701834;55,765113;-1;1;
45599;37,717106;55,751639;-1;1;
45600;37,714941;55,770694;-1;1;
45601;37,717932;55,762576;-1;1;
45602;37,701834;55,765113;-1;1;
45603;37,717106;55,751639;-1;1;
45604;37,714941;55,770694;-1;1;
45605;37,717932;55,762576;-1;1;
45606;37,701834;55,765113;-1;1;
45607;37,717106;55,751639;-1;1;
45608;37,714941;55,770694;-1;1;
45609;37,717932;55,762576;-1;1;
45610;37,701834;55,765113;-1;1;
45611;37,717106;55,751639;-1;1;
45612;37,714941;55,770694;-1;1;
45613;37,717932;55,762576;-1;1;
45614;37,701834;55,765113;-1;1;
45615;37,717106;55,751639;-1;1;
45616;37,714941;55,770694;-1;1;
45617;37,717932;55,762576;-1;1;
45618;37,701834;55,765113;-1;1;
45619;37,717106;55,751639;-1;1;
45620;37,714941;55,770694;-1;1;
45621;37,717932;55,762576;-1;1;
45622;37,701834;55,765113;-1;1;
45623;37,717106;55,751639;-1;1;
45624;37,714941;55,770694;-1;1;
45625;37,717932;55,762576;-1;1;
45626;37,701834;55,765113;-1;1;
45627;37,717106;55,751639;-1;1;
45628;37,714941;55,770694;-1;1;
45629;37,717932;55,762576;-1;1;
45630;37,701834;55,765113;-1;1;
45631;37,717106;55,751639;-1;1;
45632;37,714941;55,770694;-1;1;
45633;37,717932;55,762576;-1;1;
45634;37,701834;55,765113;-1;1;
45635;37,717106;55,751639;-1;1;
45636;37,714941;55,770694;-1;1;
45637;37,717932;55,762576;-1;1;
45638;37,701834;55,765113;-1;1;
45639;37,717106;55,751639;-1;1;
45640;37,714941;55,770694;-1;1;
45641;37,717932;55,762576;-1;1;
45642;37,701834;55,765113;-1;1;
45643;37,717106;55,751639;-1;1;
45644;37,714941;55,770694;-1;1;
45645;37,717932;55,762576;-1;1;
45646;37,701834;55,765113;-1;1;
45647;37,717106;55,751639;-1;1;
45648;37,714941;55,770694;-1;1;
45649;37,717932;55,762576;-1;1;
45650;37,701834;55,765113;-1;1;
45651;37,717106;55,751639;-1;1;
45652;37,714941;55,770694;-1;1;
45653;37,717932;55,762576;-1;1;
45654;37,701834;55,765113;-1;1;
45655;37,717106;55,751639;-1;1;
45656;37,714941;55,770694;-1;1;
45657;37,717932;55,762576;-1;1;
45658;37,701834;55,765113;-1;1;
45659;37,717106;55,751639;-1;1;
45660;37,714941;55,770694;-1;1;
45661;37,717932;55,762576;-1;1;
45662;37,701834;55,765113;-1;1;
45663;37,717106;55,751639;-1;1;
45664;37,714941;55,770694;-1;1;
45665;37,717932;55,762576;-1;1;
45666;37,701834;55,765113;-1;1;
45667;37,717106;55,751639;-1;1;
45668;37,714941;55,770694;-1;1;
45669;37,717932;55,762576;-1;1;
45670;37,701834;55,765113;-1;1;
45671;37,717106;55,751639;-1;1;
45672;37,714941;55,770694;-1;1;
45673;37,717932;55,762576;-1;1;
45674;37,701834;55,765113;-1;1;
45675;37,717106;55,751639;-1;1;
45676;37,714941;55,770694;-1;1;
45677;37,717932;55,762576;-1;1;
45678;37,701834;55,765113;-1;1;
45679;37,717106;55,751639;-1;1;
45680;37,714941;55,770694;-1;1;
45681;37,717932;55,762576;-1;1;
45682;37,701834;55,765113;-1;1;
45683;37,717106;55,751639;-1;1;
45684;37,714941;55,770694;-1;1;
45685;37,717932;55,762576;-1;1;
45686;37,701834;55,765113;-1;1;
45687;37,717106;55,751639;-1;1;
45688;37,714941;55,770694;-1;1;
45689;37,717932;55,762576;-1;1;
45690;37,701834;55,765113;-1;1;
45691;37,717106;55,751639;-1;1;
45692;37,714941;55,770694;-1;1;
45693;37,717932;55,762576;-1;1;
45694;37,701834;55,765113;-1;1;
45695;37,717106;55,751639;-1;1;
45696;37,714941;55,770694;-1;1;
45697;37,717932;55,762576;-1;1;
45698;37,701834;55,765113;-1;1;
45699;37,717106;55,751639;-1;1;
45700;37,714941;55,770694;-1;1;
45701;37,717932;55,762576;-1;1;
45702;37,701834;55,765113;-1;1;
45703;37,717106;55,751639;-1;1;
45704;37,714941;55,770694;-1;1;
45705;37,717932;55,762576;-1;1;
45706;37,701834;55,765113;-1;1;
45707;37,717106;55,751639;-1;1;
45708;37,714941;55,770694;-1;1;
45709;37,717932;55,762576;-1;1;
45710;37,701834;55,765113;-1;1;
45711;37,717106;55,751639;-1;1;
45712;37,714941;55,770694;-1;1;
45713;37,717932;55,762576;-1;1;
45714;37,701834;55,765113;-1;1;
45715;37,717106;55,751639;-1;1;
45716;37,714941;55,770694;-1;1;
45717;37,717932;55,762576;-1;1;
45718;37,701834;55,765113;-1;1;
45719;37,717106;55,751639;-1;1;
45720;37,714941;55,770694;-1;1;
45721;37,717932;55,762576;-1;1;
45722;37,701834;55,765113;-1;1;
45723;37,717106;55,751639;-1;1;
45724;37,714941;55,770694;-1;1;
45725;37,717932;55,762576;-1;1;
45726;37,701834;55,765113;-1;1;
45727;37,717106;55,751639;-1;1;
45728;37,714941;55,770694;-1;1;
45729;37,717932;55,762576;-1;1;
45730;37,701834;55,765113;-1;1;
45731;37,717106;55,751639;-1;1;
45732;37,714941;55,770694;-1;1;
45733;37,717932;55,762576;-1;1;
45734;37,701834;55,765113;-1;1;
45735;37,717106;55,751639;-1;1;
45736;37,714941;55,770694;-1;1;
45737;37,717932;55,762576;-1;1;
45738;37,701834;55,765113;-1;1;
45739;37,717106;55,751639;-1;1;
45740;37,714941;55,770694;-1;1;
45741;37,717932;55,762576;-1;1;
45742;37,701834;55,765113;-1;1;
45743;37,717106;55,751639;-1;1;
45744;37,714941;55,770694;-1;1;
45745;37,717932;55,762576;-1;1;
45746;37,701834;55,765113;-1;1;
45747;37,717106;55,751639;-1;1;
45748;37,714941;55,770694;-1;1;
45749;37,717932;55,762576;-1;1;
45750;37,701834;55,765113;-1;1;
45751;37,717106;55,751639;-1;1;
45752;37,714941;55,770694;-1;1;
45753;37,717932;55,762576;-1;1;
45754;37,701834;55,765113;-1;1;
45755;37,717106;55,751639;-1;1;
45756;37,714941;55,770694;-1;1;
45757;37,717932;55,762576;-1;1;
45758;37,701834;55,765113;-1;1;
45759;37,717106;55,751639;-1;1;
45760;37,714941;55,770694;-1;1;
45761;37,717932;55,762576;-1;1;
45762;37,701834;55,765113;-1;1;
45763;37,717106;55,751639;-1;1;
45764;37,714941;55,770694;-1;1;
45765;37,717932;55,762576;-1;1;
45766;37,701834;55,765113;-1;1;
45767;37,717106;55,751639;-1;1;
45768;37,714941;55,770694;-1;1;
45769;37,717932;55,762576;-1;1;
45770;37,701834;55,765113;-1;1;
45771;37,717106;55,751639;-1;1;
45772;37,714941;55,770694;-1;1;
45773;37,717932;55,762576;-1;1;
45774;37,701834;55,765113;-1;1;
45775;37,717106;55,751639;-1;1;
45776;37,714941;55,770694;-1;1;
45777;37,717932;55,762576;-1;1;
45778;37,701834;55,765113;-1;1;
45779;37,717106;55,751639;-1;1;
45780;37,714941;55,770694;-1;1;
45781;37,717932;55,762576;-1;1;
45782;37,701834;55,765113;-1;1;
45783;37,717106;55,751639;-1;1;
45784;37,714941;55,770694;-1;1;
45785;37,717932;55,762576;-1;1;
45786;37,701834;55,765113;-1;1;
45787;37,717106;55,751639;-1;1;
45788;37,714941;55,770694;-1;1;
45789;37,717932;55,762576;-1;1;
45790;37,701834;55,765113;-1;1;
45791;37,717106;55,751639;-1;1;
45792;37,714941;55,770694;-1;1;
45793;37,717932;55,762576;-1;1;
45794;37,701834;55,765113;-1;1;
45795;37,717106;55,751639;-1;1;
45796;37,714941;55,770694;-1;1;
45797;37,717932;55,762576;-1;1;
45798;37,701834;55,765113;-1;1;
45799;37,717106;55,751639;-1;1;
45800;37,714941;55,770694;-1;1;
45801;37,717932;55,762576;-1;1;
45802;37,701834;55,765113;-1;1;
45803;37,717106;55,751639;-1;1;
45804;37,714941;55,770694;-1;1;
45805;37,717932;55,762576;-1;1;
45806;37,701834;55,765113;-1;1;
45807;37,717106;55,751639;-1;1;
45808;37,714941;55,770694;-1;1;
45809;37,717932;55,762576;-1;1;
45810;37,701834;55,765113;-1;1;
45811;37,717106;55,751639;-1;1;
45812;37,714941;55,770694;-1;1;
45813;37,717932;55,762576;-1;1;
45814;37,701834;55,765113;-1;1;
45815;37,717106;55,751639;-1;1;
45816;37,714941;55,770694;-1;1;
45817;37,717932;55,762576;-1;1;
45818;37,701834;55,765113;-1;1;
45819;37,717106;55,751639;-1;1;
45820;37,714941;55,770694;-1;1;
45821;37,717932;55,762576;-1;1;
45822;37,701834;55,765113;-1;1;
45823;37,717106;55,751639;-1;1;
45824;37,714941;55,770694;-1;1;
45825;37,717932;55,762576;-1;1;
45826;37,701834;55,765113;-1;1;
45827;37,717106;55,751639;-1;1;
45828;37,714941;55,770694;-1;1;
45829;37,717932;55,762576;-1;1;
45830;37,701834;55,765113;-1;1;
45831;37,717106;55,751639;-1;1;
45832;37,714941;55,770694;-1;1;
45833;37,717932;55,762576;-1;1;
45834;37,701834;55,765113;-1;1;
45835;37,717106;55,751639;-1;1;
45836;37,714941;55,770694;-1;1;
45837;37,717932;55,762576;-1;1;
45838;37,701834;55,765113;-1;1;
45839;37,717106;55,751639;-1;1;
45840;37,714941;55,770694;-1;1;
45841;37,717932;55,762576;-1;1;
45842;37,701834;55,765113;-1;1;
45843;37,717106;55,751639;-1;1;
45844;37,714941;55,770694;-1;1;
45845;37,717932;55,762576;-1;1;
45846;37,701834;55,765113;-1;1;
